deny,black,hisp,PIratio,HEIratio,LVmed,LVhi,creditscore,publicrecord,PMIdenied,selfemp,single,school1,uria,condo
0,0,0,.356,.307,0,0,2,0,0,0,0,1,4.3,0
0,0,0,.347,.202,0,0,2,0,0,0,0,1,4.3,0
0,0,0,.305,.285,1,0,2,0,0,0,1,1,3.9,0
0,0,0,.296,.234,0,0,1,0,0,0,0,1,3.2,0
0,0,1,.322,.305,1,0,2,0,0,0,1,1,3.1,1
0,0,0,.373,.315,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.236,.211,0,0,1,0,0,0,1,1,3.2,0
0,0,0,.334,.296,1,0,1,0,0,0,0,1,3.2,0
0,0,0,.311,.27,0,0,1,0,0,0,1,1,3.1,0
0,0,0,.143,.119,0,0,1,0,0,0,0,1,10.6,0
0,0,0,.293,.282,0,0,1,0,0,0,0,1,1.8,0
0,0,0,.193,.164,0,0,2,0,0,0,1,1,3.2,0
1,0,0,.3708,.165,1,0,2,0,0,0,1,1,10.6,0
0,0,0,.3548,.312,0,0,2,0,0,0,1,1,3.9,0
0,0,0,.3318,.2266,1,0,2,0,0,0,0,0,3.9,0
0,0,0,.341,.266,1,0,2,0,0,0,0,1,10.6,0
0,0,0,.206,.181,0,0,2,0,0,0,1,1,10.6,0
0,0,0,.371,.243,1,0,2,0,0,0,0,1,3.1,0
0,0,0,.34,.292,1,0,2,0,0,1,1,1,10.6,0
0,1,0,.3288,.3024,1,0,2,0,0,0,1,1,3.2,1
1,0,1,.3857,.2189,1,0,2,0,0,0,1,1,3.6,0
0,0,0,.352,.237,1,0,2,0,0,0,0,1,10.6,1
0,0,0,.3151,.3151,0,0,2,0,0,0,1,1,3.1,0
0,0,0,.3496,.2679,1,0,2,0,0,0,0,1,1.8,0
0,0,0,.2945,.1896,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.345,.238,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.301,.223,1,0,2,0,0,0,1,1,3.9,0
0,0,1,.31,.287,1,0,2,0,0,0,1,1,5.3,0
0,0,0,.337,.268,1,0,2,0,0,0,0,1,5.3,0
0,0,0,.3597,.1558,1,0,1,1,0,0,0,1,3.1,0
0,0,0,.311,.305,0,0,2,0,0,0,1,1,10.6,0
0,0,0,.3777,.2649,0,0,2,0,0,0,1,1,10.6,0
0,0,0,.321,.247,1,0,2,0,0,0,0,1,5.3,0
0,0,0,.3581,.2714,1,0,2,0,0,0,0,1,2,0
0,0,0,.327,.284,0,0,1,0,0,0,0,1,4.3,0
0,0,0,.364,.203,1,0,1,0,0,0,0,1,3.1,1
0,0,0,.3149,.2193,1,0,2,0,0,0,0,1,3.9,1
1,0,0,.442,.2713,1,0,1,0,0,0,1,1,3.1,1
0,0,0,.358,.238,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.324,.265,0,0,1,0,0,0,0,1,2,0
0,0,0,.384,.264,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.387,.214,0,0,2,0,0,0,1,1,3.1,0
0,0,0,.3614,.2883,0,0,2,1,0,0,0,1,3.2,1
0,0,0,.336,.334,1,0,2,0,0,0,0,1,2,0
0,0,0,.3472,.3072,0,0,1,0,0,0,1,1,3.2,1
1,0,0,.175,.09,1,0,2,1,0,0,1,1,3.6,0
0,0,0,.22,.0901,0,0,2,0,0,1,1,1,4.3,1
0,0,0,.3172,.3019,0,0,1,0,0,0,0,1,10.6,0
1,1,0,.518,.377,0,0,2,0,1,0,1,1,3.1,0
0,1,0,.379,.218,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.3088,.3065,1,0,2,0,0,0,1,1,4.3,1
0,1,0,.389,.219,0,1,2,0,0,0,0,1,3.2,0
0,0,0,.3295,.2742,0,0,1,0,0,0,0,1,3.1,0
0,0,0,.328,.2845,1,0,2,0,0,1,0,1,3.2,0
0,0,0,.36,.322,0,0,1,0,0,0,1,1,3.1,0
0,0,0,.2733,.2733,0,0,2,0,0,0,1,1,3.6,0
0,0,0,.314,.276,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.388,.274,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.371,.192,1,0,2,0,0,0,1,1,3.2,1
0,0,0,.3136,.2123,0,0,1,0,0,0,1,1,1.8,0
0,0,0,.345,.258,1,0,2,0,0,0,0,1,3.1,0
0,0,1,.287,.269,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.37,.33,0,0,2,0,0,0,1,1,2,0
0,0,0,.3229,.311,1,0,2,0,0,0,0,1,3.2,0
1,1,0,.367,.151,0,0,3,0,0,0,0,1,3.9,0
0,0,0,.298,.199,1,0,2,0,0,0,0,1,10.6,0
0,0,0,.366,.261,0,0,1,0,0,0,0,1,5.3,0
0,0,1,.238,.142,1,0,2,0,0,0,1,1,3.6,0
1,1,0,.445,.219,1,0,2,0,0,0,0,1,3.2,0
1,1,0,.27,.16,1,0,2,1,0,0,0,1,3.9,0
1,0,0,.2941,.197,1,0,2,1,1,0,0,1,3.6,0
0,0,0,.297,.153,1,0,2,0,0,0,0,1,3.6,0
1,0,0,.301,.303,1,0,2,0,0,1,1,1,10.6,0
0,0,0,.289,.23,1,0,1,0,0,0,0,1,3.1,0
0,0,0,.371,.22,0,0,1,0,0,1,0,1,10.6,0
0,0,0,.32,.246,1,0,2,0,0,0,0,1,2,0
0,0,0,.309,.299,1,0,2,0,0,0,0,1,4.3,0
0,0,0,.354,.276,1,0,1,0,0,0,0,1,4.3,0
0,0,0,.389,.271,1,0,1,0,0,0,0,1,1.8,0
0,0,0,.308,.2433,1,0,2,0,0,0,1,1,3.9,1
0,0,0,.356,.264,0,0,1,0,0,0,1,1,2,1
0,1,0,.355,.238,1,0,2,1,0,1,0,1,10.6,0
0,0,0,.319,.179,0,0,2,0,0,0,0,1,10.6,0
0,0,0,.317,.222,0,0,1,0,0,0,0,1,3.2,0
1,0,1,.539,.338,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.282,.213,0,0,1,0,0,0,0,1,4.3,0
0,0,0,.283,.215,1,0,2,0,0,0,1,1,3.2,0
0,1,0,.249,.106,1,0,2,0,0,0,1,1,3.6,0
0,0,0,.296,.209,1,0,2,0,0,0,0,1,3.1,0
0,0,0,.3797,.2729,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.368,.266,1,0,2,0,0,0,0,1,2,0
0,0,0,.36,.266,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.295,.291,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.2956,.2754,0,0,3,0,0,0,1,1,1.8,0
0,0,0,.333,.196,0,0,1,0,0,0,0,1,3.6,0
1,0,0,.135,0,1,0,1,0,0,0,1,1,3.1,0
0,0,0,.361,.279,0,0,2,0,0,0,0,1,1.8,0
0,0,0,.335,.188,1,0,1,0,0,0,1,1,3.6,0
0,1,0,.2926,.2226,0,0,2,1,0,0,0,1,3.9,0
0,0,0,.279,.279,0,0,2,0,0,0,0,1,10.6,0
0,1,0,.293,.288,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.3726,.2757,0,0,2,0,0,0,0,1,2,0
0,0,0,.2775,.2775,0,0,2,0,0,0,0,1,3.2,1
0,0,0,.3731,.2838,0,1,2,1,0,0,0,1,3.9,0
0,0,0,.299,.299,1,0,1,0,0,0,1,1,3.6,0
1,1,0,.321,.136,0,0,1,0,0,0,0,1,10.6,0
1,1,0,.184,.164,1,0,2,1,0,0,0,1,3.6,1
0,0,1,.263,.263,1,0,2,0,0,0,0,1,3.1,0
0,0,1,.3525,.1506,1,0,1,0,0,0,1,1,4.3,0
0,0,1,.376,.288,1,0,2,0,0,0,0,1,5.3,0
0,0,0,.3206,.2797,1,0,1,0,0,0,0,1,3.1,0
0,0,0,.365,.28,1,0,2,1,0,0,0,1,3.2,1
0,0,0,.37,.232,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.319,.293,0,0,1,0,0,0,0,1,2,0
0,0,0,.3065,.1931,0,1,2,0,0,0,0,1,1.8,0
0,0,0,.336,.186,0,0,2,0,0,0,1,1,3.2,0
1,0,1,.328,.247,0,1,2,0,0,1,0,1,4.3,0
0,0,0,.364,.128,0,1,2,0,0,0,0,1,3.9,0
0,0,0,.302,.159,1,0,2,0,0,0,0,1,3.2,0
0,0,1,.341,.216,1,0,2,0,0,1,0,1,3.9,0
0,0,0,.3527,.2684,1,0,2,0,0,0,1,1,1.8,0
0,0,0,.4147,.3088,1,0,2,0,0,0,0,1,3.1,0
1,0,1,.392,.206,0,1,2,0,0,0,1,1,2,0
0,0,0,.156,.153,0,0,1,0,0,0,0,1,5.3,0
0,0,0,.279,.275,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.396,.381,1,0,1,0,0,0,1,1,3.2,0
0,0,0,.3767,.3124,1,0,2,0,0,0,0,0,3.2,0
1,0,1,.4126,.2036,1,0,1,1,0,0,0,0,4.3,0
0,0,0,.341,.251,1,0,2,0,0,0,0,1,4.3,0
0,0,0,.1553,.1333,0,0,2,0,0,0,1,1,3.2,1
0,0,1,.168,.128,1,0,2,1,0,1,1,1,3.2,0
0,0,0,.366,.275,1,0,2,0,0,0,0,1,3.9,0
0,1,0,.3627,.3362,0,1,1,0,0,1,0,1,10.6,0
0,1,0,.3,.191,1,0,2,1,0,0,1,0,3.9,0
0,0,0,.37,.246,1,0,1,0,0,0,1,1,10.6,0
0,0,0,.357,.299,0,0,2,0,0,0,1,1,2,0
0,0,0,.278,.219,0,0,1,0,0,0,1,1,3.2,0
1,0,0,.3383,.269,1,0,4,1,1,0,0,1,3.9,0
0,0,0,.299,.267,0,0,1,0,0,0,0,1,3.9,0
0,0,0,.311,.306,1,0,2,0,0,0,0,1,3.1,0
0,0,0,.295,.202,1,0,2,0,0,0,1,1,3.6,0
1,0,0,.385,.242,1,0,2,0,0,0,0,1,3.2,1
0,0,0,.234,.186,1,0,1,0,0,1,0,1,1.8,0
0,1,0,.359,.267,0,0,2,0,0,0,1,1,3.9,0
0,0,0,.325,.2779,0,0,2,0,0,0,0,1,3.9,0
0,0,0,.347,.205,1,0,2,0,0,0,0,1,3.9,0
0,0,0,.324,.2231,0,0,2,0,0,0,1,1,4.3,1
1,0,1,.47,.31,0,1,1,0,0,0,1,1,10.6,0
0,0,0,.297,.263,1,0,2,0,0,0,0,1,3.2,0
0,1,0,.1209,.1209,0,0,2,0,0,0,1,1,3.6,0
0,0,0,.1751,.1712,0,0,2,0,0,0,0,1,4.3,1
0,0,1,.348,.275,1,0,2,0,0,0,0,1,3.9,0
1,1,0,.4483,.4483,1,0,2,0,0,0,0,1,3.2,0
0,0,1,.343,.333,1,0,2,0,0,0,0,1,10.6,0
0,0,0,.3687,.268,1,0,2,0,0,0,0,1,3.2,0
0,0,1,.28,.18,1,0,1,0,0,0,0,1,3.9,0
0,0,0,.3238,.2873,1,0,1,0,0,0,0,1,1.8,0
0,0,0,.3106,.3015,1,0,1,0,0,0,0,1,3.2,0
0,0,0,.3554,.2757,0,1,2,0,0,0,0,1,10.6,0
0,0,0,.262,.188,0,0,1,0,0,0,0,1,3.6,0
0,0,0,.311,.299,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.384,.21,1,0,1,0,0,0,1,1,5.3,0
0,0,0,.364,.249,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.338,.289,1,0,2,0,0,0,1,1,10.6,0
0,0,1,.21,.171,1,0,2,0,0,0,0,1,3.6,0
0,0,0,.3365,.2538,1,0,2,0,0,0,0,1,10.6,0
0,0,0,.225,.21,1,0,1,0,0,0,0,1,3.9,1
0,0,0,.324,.156,0,0,2,0,0,0,0,1,3.2,1
0,0,1,.358,.231,1,0,2,0,0,0,0,1,3.9,0
0,0,1,.387,.265,1,0,2,0,0,0,1,1,2,1
0,1,0,.176,.16,1,0,2,0,0,0,1,1,3.6,0
0,0,0,.3237,.3002,1,0,2,0,0,0,1,1,3.9,0
0,1,0,.25,.18,1,0,1,0,0,0,1,1,10.6,0
1,0,0,.36,.23,0,0,2,0,0,0,1,1,4.3,0
1,0,0,.35,.23,0,0,1,0,0,1,0,1,3.2,1
0,0,0,.23,.09,0,0,1,0,0,1,0,1,3.2,0
0,1,0,.35,.27,0,0,1,0,0,0,0,1,3.9,0
0,0,0,.35,.28,1,0,2,0,0,0,1,1,1.8,0
0,0,0,.33389,.25482,0,0,1,0,0,0,0,1,5.3,0
0,0,0,.3008,.2864,1,0,2,0,0,0,0,1,3.2,0
1,0,0,.303,.2313,0,0,2,0,0,0,1,1,10.6,0
0,0,0,.3458,.2684,0,0,1,0,0,0,0,1,3.2,0
1,0,0,.398,.312,0,0,1,0,0,0,0,1,3.2,0
1,0,0,.1693,.0953,1,0,1,0,0,0,0,1,3.1,0
0,0,0,.3408,.3088,1,0,1,0,0,0,0,1,3.1,0
0,0,0,.3638,.2894,1,0,2,0,0,0,0,1,3.1,0
1,0,0,.1927,.18824,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.1777,.1254,0,0,1,0,0,1,0,1,4.3,0
0,1,0,.36,.25,1,0,2,0,0,1,0,1,3.1,0
0,0,0,.3205,.317,0,0,2,0,0,1,1,1,3.2,1
0,0,0,.44,.36,1,0,1,1,0,0,0,1,3.2,0
0,0,0,.2921,.2749,1,0,2,0,0,0,1,1,10.6,0
0,0,0,.395,.2414,1,0,2,0,0,0,0,1,3.2,0
0,0,1,.3735,.3735,1,0,2,1,0,0,0,1,2,0
1,0,0,.37,.2842,1,0,1,0,0,0,0,1,3.9,0
1,1,0,.44,.39,1,0,2,1,0,0,0,1,3.9,0
1,1,0,.37,.29,0,0,2,1,0,0,1,1,1.8,1
1,1,0,.3349,.2221,0,1,2,1,0,0,1,0,2,0
0,1,0,.2939,.2459,0,1,2,0,0,0,1,1,3.2,1
0,0,0,.4447,.3607,1,0,1,0,0,0,0,1,3.9,0
0,0,0,.35,.3,0,0,2,1,0,0,1,1,3.1,1
0,0,0,.359,.1727,1,0,2,0,0,1,1,1,3.2,0
0,0,0,.39,.26,0,0,1,0,0,0,1,1,3.1,0
1,1,0,.3386,.2491,1,0,4,1,0,0,1,1,3.2,0
0,0,0,.34,.33,1,0,2,1,0,1,0,1,5.3,0
0,0,0,.3936,.2575,0,0,2,1,0,0,0,1,3.2,0
0,0,0,.31,.31,1,0,2,1,0,0,0,0,3.9,0
0,0,0,.3016,.1809,0,0,2,0,0,0,1,1,1.8,1
0,1,0,.4274,.353,0,0,2,1,0,0,0,1,1.8,0
0,0,0,.3514,.3514,1,0,1,1,0,0,0,1,3.2,0
0,0,0,.39,.33,1,0,1,0,0,0,0,1,8.9,0
1,0,0,.3493,.1948,0,1,1,0,0,0,0,1,3.1,0
0,0,0,.3723,.2958,1,0,1,0,0,0,0,1,3.1,0
0,1,0,.3887,.3338,1,0,2,0,0,0,1,1,3.6,0
0,1,0,.2979,.1811,1,0,2,1,0,0,0,1,2,0
0,0,0,.3353,.2458,1,0,1,0,0,0,0,1,3.1,1
0,0,0,.3885,.2653,1,0,1,0,0,0,0,1,3.1,0
0,0,0,.4209,.3015,0,0,1,0,0,0,0,1,5.3,0
0,0,0,.284,.2814,1,0,2,0,0,0,0,1,3.2,0
0,1,0,.354,.2557,1,0,2,0,0,0,0,1,5.3,0
0,0,0,.2818,.2767,1,0,2,0,0,1,1,1,8.9,0
1,0,0,.4778,.3662,0,0,2,1,0,0,0,1,3.1,0
0,1,0,.4098,.3147,1,0,2,0,0,0,0,1,3.9,1
0,0,0,.1944,.1926,0,0,1,0,0,0,0,1,3.2,0
0,1,0,.1851,.1733,0,0,2,0,0,0,1,1,3.6,0
0,0,1,.3203,.242,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.4645,.347,0,0,2,0,0,0,0,1,3.6,0
0,0,0,.3417,.2533,0,0,1,0,0,0,1,1,2,0
0,1,0,.3177,.2971,1,0,1,0,0,0,1,1,3.1,0
0,1,0,.3083,.1885,1,0,3,0,0,1,1,1,10.6,0
0,0,0,.3537,.2825,1,0,2,0,0,0,1,1,3.2,1
0,0,0,.3938,.3938,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.3922,.2311,1,0,2,0,0,0,0,1,3.6,1
0,1,0,.2005,.146,1,0,2,0,0,1,0,1,3.6,0
0,0,0,.4794,.4685,0,0,2,0,0,0,1,1,4.3,1
0,0,0,.3115,.2231,0,0,2,0,0,0,1,1,1.8,0
0,0,0,.1135,.0978,0,0,1,0,0,1,0,1,3.6,0
0,0,0,.2567,.1969,0,0,2,0,0,1,0,1,10.6,0
1,1,0,.3189,.1841,1,0,1,1,0,0,0,1,3.2,0
0,0,0,.3517,.2561,1,0,2,0,0,0,0,1,10.6,0
0,0,0,.2442,.1951,1,0,1,0,0,0,0,1,1.8,1
0,0,0,.3184,.2356,0,0,2,0,0,0,0,1,3.6,1
0,0,0,.1922,.1777,1,0,2,0,0,0,1,1,3.2,1
0,0,0,.4215,.3824,1,0,1,0,0,0,0,1,4.3,1
0,0,0,.3393,.2118,1,0,2,0,0,0,0,1,3.6,0
0,0,0,.1079,.0882,0,0,1,0,0,1,0,1,3.6,0
1,0,0,.2679,.1038,1,0,2,0,0,0,1,1,3.2,1
1,1,0,.3582,.2806,1,0,2,1,0,0,0,1,3.6,0
0,0,0,.368,.2828,1,0,2,0,0,0,1,1,5.3,1
0,0,1,.3966,.2774,1,0,2,0,0,0,0,1,3.2,1
0,0,0,.2538,.2538,1,0,2,0,0,0,1,1,2,1
0,0,0,.2952,.2716,1,0,2,1,0,0,0,1,3.2,0
0,1,0,.2931,.1254,1,0,1,0,0,0,0,1,3.2,0
0,0,0,.2988,.2988,0,0,2,0,0,0,1,1,3.1,1
0,0,0,.3378,.226,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.3687,.2989,1,0,2,0,0,0,0,1,3.6,0
0,1,0,.4009,.3667,0,0,1,0,0,0,1,1,1.8,0
0,0,0,.35,.35,1,0,2,0,0,0,0,1,3.6,0
0,1,0,.3905,.3061,1,0,2,0,0,1,1,1,3.2,1
0,0,1,.3716,.184,1,0,2,0,0,0,1,1,5.3,0
1,0,0,.1308,.0749,0,1,1,0,0,0,1,1,10.6,0
0,0,0,.4002,.2798,1,0,2,0,0,0,1,1,3.1,0
0,1,0,.3953,.3127,1,0,2,0,0,0,0,1,3.6,1
0,1,0,.363,.3182,0,0,2,0,0,0,0,1,3.6,1
1,0,0,.367,.328,1,0,2,1,0,0,0,0,3.6,1
0,0,0,.3359,.3311,1,0,2,1,0,0,1,1,3.6,1
0,0,1,.3012,.218,1,0,2,0,0,0,0,1,3.6,0
1,0,0,.2423,.2315,1,0,2,0,0,0,1,0,10.6,1
0,0,0,.2476,.2045,1,0,2,0,0,0,0,1,3.6,0
1,1,0,.5892,.1956,1,0,2,0,0,0,1,1,3.6,0
0,0,0,.3905,.3652,1,0,1,0,0,0,0,1,1.8,1
0,0,1,.198,.198,1,0,1,0,0,0,0,1,4.3,0
0,0,0,.3222,.2422,0,0,1,0,0,0,0,1,3.1,0
0,0,0,.3217,.3153,1,0,2,0,0,0,1,1,3.6,1
0,1,0,.3331,.1689,1,0,2,0,0,0,0,1,3.6,0
0,1,0,.4266,.2992,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.3094,.2831,0,0,2,0,0,0,1,1,3.2,1
0,0,1,.29,.227,1,0,2,0,0,0,0,1,5.3,0
0,0,0,.2917,.063,0,0,1,0,0,0,0,1,3.6,0
0,1,0,.337,.1881,1,0,3,0,0,1,1,1,10.6,0
0,0,0,.3372,.2891,0,1,2,0,0,0,0,1,3.1,1
0,0,0,.2869,.1897,1,0,2,0,0,0,0,1,3.6,0
0,0,0,.26,.19,1,0,1,0,0,0,1,1,3.6,1
0,1,0,.3583,.2956,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.292,.1045,0,0,2,0,0,0,1,1,10.6,0
0,1,0,.2852,.1236,1,0,1,0,0,0,1,1,5.3,0
0,0,0,.3525,.2634,0,0,2,0,0,1,0,1,3.6,0
0,0,0,.2831,.151,0,0,1,0,0,1,1,1,3.6,0
0,0,0,.3207,.2962,1,0,2,0,0,0,0,1,4.3,0
1,0,0,.4315,.3439,1,0,2,0,0,0,0,1,2,1
1,1,0,.3207,.2522,1,0,2,0,0,0,1,1,5.3,1
0,0,0,.3196,.3099,0,0,1,0,0,0,1,1,3.9,1
1,0,0,.3996,.2658,1,0,3,1,0,0,0,1,3.6,0
0,1,0,.1901,.1592,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.3211,.2018,1,0,2,0,0,0,0,1,3.6,0
0,0,0,.384,.2335,0,0,1,0,0,0,1,1,3.6,1
1,0,0,.19,.08,0,0,2,0,0,1,1,1,1.8,1
1,0,0,.04,.03,0,0,2,0,0,0,1,1,4.3,0
1,0,0,.3466,.2658,0,1,2,0,0,0,1,1,3.6,0
1,0,0,.484,.472,0,1,2,1,0,1,0,1,3.2,1
1,1,0,.9306,.6796,0,1,2,0,0,0,0,1,10.6,0
0,0,0,.3287,.2889,1,0,2,0,0,0,1,1,3.6,1
1,1,0,.2866,.1992,0,0,1,1,0,0,0,1,1.8,0
0,0,0,.3158,.1691,0,0,2,0,0,0,0,1,1.8,1
0,0,0,.4191,.3599,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.3779,.2286,1,0,2,0,0,0,1,1,2,1
0,0,1,.2931,.1942,1,0,2,0,0,0,1,1,5.3,0
1,1,0,.44,.36,0,0,2,0,0,0,1,1,3.6,1
1,1,0,.3221,.3221,1,0,2,1,0,0,1,1,3.2,1
0,0,0,.3733,.2732,0,0,1,0,0,1,0,1,3.1,1
1,0,0,.292,.2074,1,0,2,0,0,0,0,1,2,1
0,0,0,.3031,.2904,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.3071,.24,0,0,3,0,0,0,0,1,3.2,0
1,0,0,.4294,.2714,0,0,2,0,0,0,1,1,3.2,0
0,1,0,.32,.25,0,0,2,0,0,0,0,1,4.3,0
0,0,0,.3318,.3118,0,0,1,0,0,0,0,1,3.6,0
1,0,1,.3342,.2062,1,0,1,0,0,0,0,1,10.6,0
0,0,0,.3387,.2936,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.3194,.2936,0,0,2,0,0,0,0,1,3.2,1
0,0,0,.2917,.2506,0,0,1,0,0,1,0,1,4.3,0
0,0,0,.3295,.2681,1,0,2,0,0,0,0,1,3.9,1
0,0,0,.383,.2844,0,0,1,0,0,0,0,1,3.2,0
1,1,0,.2542,.203,0,1,2,0,0,0,0,1,3.2,0
0,0,1,.357,.266,0,0,2,0,0,0,1,1,3.9,0
0,0,0,.316,.2889,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.3726,.27956,1,0,2,0,0,0,0,1,4.3,0
0,0,0,.3583,.2339,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.33,.29,0,0,1,1,0,0,0,1,4.3,0
0,1,0,.3801,.2131,0,0,1,0,0,0,1,1,3.2,0
0,0,0,.3168,.2388,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.3852,.2192,1,0,2,0,0,0,0,1,3.1,0
0,0,1,.4025,.2683,0,0,2,0,0,0,0,1,1.8,0
0,0,0,.3453,.1763,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.2967,.2826,1,0,2,0,0,0,0,1,4.3,0
0,0,0,.2758,.211,0,0,2,0,0,0,0,1,4.3,1
0,1,0,.4009,.2513,0,0,2,0,0,0,0,1,3.1,1
0,0,0,.3556,.2504,0,0,2,0,0,0,1,1,3.2,0
1,0,1,.3636,.3044,0,0,4,0,0,0,0,1,3.2,1
0,0,0,.3022,.1772,0,0,1,0,0,0,1,1,1.8,0
0,0,0,.2185,.197,0,0,2,0,0,0,0,1,3.1,1
0,0,0,.263,.248,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.323,.2662,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.3556,.2962,0,0,2,0,0,0,0,1,3.1,0
0,0,0,.308,.308,0,0,2,0,0,0,0,1,2,0
0,0,0,.276,.2641,1,0,1,0,0,0,1,1,1.8,1
0,0,0,.3656,.3024,1,0,2,0,0,0,0,1,3.1,0
0,0,0,.3323,.3301,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.2875,.2228,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.2622,.2558,0,0,1,0,0,0,0,1,3.1,1
0,0,0,.3529,.2767,1,0,2,0,0,0,1,1,3.1,1
0,0,0,.3534,.2744,0,0,1,1,0,0,0,1,1.8,0
0,0,0,.301,.2783,0,0,2,0,0,0,1,1,1.8,0
0,1,0,.3727,.2678,1,0,2,0,0,0,0,1,3.9,0
0,0,1,.39,.2,0,0,2,0,0,0,1,1,5.3,0
0,0,0,.35,.15,0,0,1,0,0,0,1,1,3.2,1
0,0,0,.35,.34,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.17,.13,0,0,1,0,0,0,0,1,3.6,0
0,0,0,.17,.16,0,0,1,0,0,1,1,1,3.2,1
0,0,0,.3,.23,0,0,1,0,0,0,0,1,3.1,0
0,0,0,.34,.3,0,0,1,0,0,0,0,1,1.8,0
1,0,0,.5,.23,0,0,1,1,0,0,1,1,3.2,0
0,0,0,.21,.09,0,0,2,0,0,0,1,1,10.6,1
0,0,0,.36,.35,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.19,.19,0,0,2,0,0,0,0,1,1.8,0
0,0,1,.39,.3,1,0,2,0,0,0,0,1,3.1,0
0,0,0,.32,.22,0,0,1,0,0,0,0,1,1.8,0
0,0,0,.35,.29,0,0,3,0,0,0,0,1,4.3,0
1,0,0,.21,.19,0,0,2,0,0,1,1,1,4.3,0
0,0,1,.28,.27,0,0,1,0,0,0,0,1,3.1,0
0,0,0,.28,.26,0,0,1,1,0,0,0,1,3.2,0
0,0,0,.3,.24,0,0,4,0,0,0,0,1,3.9,0
0,0,0,.36,.24,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.27,.27,1,0,2,0,0,0,0,1,2,0
0,0,0,.38,.3,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.34,.3,0,0,4,1,0,1,1,1,3.2,0
0,0,0,.27,.23,0,0,1,1,0,0,1,1,3.2,1
0,0,0,.37,.22,1,0,1,0,0,0,0,1,2,0
0,0,0,.3033,.238,0,0,1,0,0,0,0,1,4.3,0
0,0,0,.2986,.2913,0,0,1,0,0,0,0,1,3.2,1
0,0,0,.3702,.3609,0,0,1,0,0,0,0,1,3.1,0
0,0,1,.32,.29,1,0,2,0,0,0,0,1,3.2,0
0,1,0,.35,.33,1,0,2,0,0,0,1,1,3.2,0
0,1,0,.365,.225,1,0,2,0,0,0,0,0,3.2,1
0,0,0,.366,.275,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.33,.32,0,0,2,0,0,0,1,1,1.8,1
0,0,0,.4,.32,0,0,2,0,0,0,1,1,3.2,1
0,1,0,.27,.26,1,0,2,0,0,0,0,1,3.2,1
0,0,0,.29,.29,0,0,2,0,0,0,0,1,3.1,0
0,0,0,.31,.3,0,0,1,0,0,0,0,1,2,0
0,1,0,.38,.21,0,0,2,0,0,0,1,1,3.2,0
0,1,0,.37,.31,1,0,2,0,0,0,1,1,4.3,1
0,0,1,.37,.24,1,0,2,0,0,0,0,0,4.3,0
0,1,0,.38,.28,1,0,2,0,0,0,1,1,3.9,0
0,0,0,.34,.33,0,0,2,0,0,0,1,1,3.2,0
0,1,0,.31,.29,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.42,.33,0,0,2,0,0,0,1,1,2,0
0,0,0,.32,.28,0,0,2,0,0,0,0,1,1.8,1
1,0,0,.15,.14,1,0,2,1,0,0,0,1,3.6,0
0,0,0,.386,.142,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.347,.279,0,0,2,0,0,0,1,1,3.2,0
